사회 의 성공 하 ㄴ 인사 한 분 을 정하 아서 인터뷰 하 는 것 으로 인생 에서 쉽 게 배우 ㄹ 수 없 는 유익 하 ㄴ 내용 들이 ㅁ,,,,,,,,,,,,,,
출 결도 2 번 봐  근데 아마 다음 학기 에 는 이러 지 않 을 것 에 요 온오 프 가 아니 ㄹ 것 이 ㅂ니다,,,,,,,,,,,,,,
동영상 안 보 고 오 는 사람 들 많 아서 그거 복습 하 는 시간 이 길 었 는데 그거 는 나중 에 는 줄 어서 상관없 을 듯 하 다 그리고 PPT 를 종이 에 손 으로 쓰 거나 테블릿 같 은 거로 파일 에 필기 를 하 아야 하 는데 그거 는 좀 문제 이 ㄴ 듯 하 다 .. 교수 님 은 나이스 한편 시험 도 쉽 다,,,,,,,,,,,,,,
"""일단 팀 프로젝트 "," 숙제 없 고 일주일 에 한 번 만 오프라인 수업 이 ㄴ 것 이 가장 크 ㄴ 장점 교수 님 도 내용 깊 게 안 나가 아서 시험 에 부담 도 적 었 음""",,,,,,,,,,,,,,
"""어차피 이 교수 님 의 금융시장 론 이 다시 등장 하 ㄹ 확률 은 0 에 수렴 하 기 때문 에 도움 이 되 ㄹ 지 는 모르 겠 지만 ","""",,,,,,,,,,,,,,
이번 학기 가 온라인 수업 이었 어서 오픈 북 시험 가능 이 라 좀 빡 세 었 는데 오프라인 하 면 좀 낫 지 않 을까 싶 음,,,,,,,,,,,,,,
일단 수업 자체 는 따라가 기 가 매우 매우 매우 힘들 다,,,,,,,,,,,,,,
"""교수 님 특유 의 AH .. AH ... 하 시 는 습관 ", 말 의 속도 ," 이론 이 ㄴ지 생각 하 게 만들 는 어렵 ㄴ 단어 들 과 금융단 어 들 ㄹ""",,,,,,,,,,,,,,
영어 수업 이 라 그렇 ㄴ지 매우 매우 힘들 다,,,,,,,,,,,,,,
시험 은 하루 를 주 시 는 데 매우 매우 매우 매우 난이도 가 높 다,,,,,,,,,,,,,,
"""계산 문제 는 당연 하고 그래프 그리 는 문제 등 하 ㄹ 것 이 엄청나 게 많 고 "," 심지어 이론 밖 에 배우 지 않 은 학생 들 에게 해외 신문 기사 를 보 고 분석 하 는 것 또한 시험 문제 로 출제 가 되 s다""",,,,,,,,,,,,,,
물론 학생 들 이 드랍  수강 취소 하 아서 17 명뿐이였 어서 절 평 을 하 아야 하 았 지만 중간 성적 들 이 다 들 매우 안 좋 았 는지 기말 에서 는  문제 를 주시 기 도 하 았 다,,,,,,,,,,,,,,
그리고  ... 역시 진도 때문 에 뭘 자세히 설명 하 기 보다 는 그냥 빠르 게 넘어가 시 는 편 간혹 중요 하 ㄴ 주제 는 심도 있 게 다루 지만 그 이외 에 것 은 이러 ㄹ 것 면 그냥 빼 버리 지 하 는 수준 으로 가르치 심,,,,,,,,,,,,,,
최악 ... 진도 를 위하 ㄴ 수업 ... 중간 기말 댜 합치 어서 프린트 2 천장 은 되 ㄹ 듯,,,,,,,,,,,,,,
솔직히 그냥 프린트 만 보 면 되 고 출 튀하 는 애 들 잡지 도 않 고 .. + 채우 어 주 지 도 않 음,,,,,,,,,,,,,,
프린트 문장 다 외우 면 상 위 20 푸 어 가능,,,,,,,,,,,,,,
